 1 0 1 0-1 0-1 0 0;[0,0]0.00000,00002;[0,1]0.83333,00002;[0,2]0.00000,00002;[1,0]0.51852,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.42857,00007;
 1 0 1 0-1 0-1 0-1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.33333,00002;[1,1]0.00000,00002;[1,2]0.09877,00002;[2,0]0.00000,00002;[2,1]0.66667,00002;[2,2]0.00000,00002;
 1 0 1 0-1 0-1-1 1;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.00000,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1 0-1 0-1-1 0;[0,0]0.00000,00002;[0,1]0.94074,00002;[0,2]0.00000,00002;[1,0]0.33333,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 0 1 0-1-1 1 0-1;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.00000,00002;[1,0]0.85185,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.66667,00002;[2,2]0.00000,00002;
 1 0 1 0-1-1 1-1 0;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 0 1 0-1-1 1-1-1;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.00000,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1 0-1-1 0 1-1;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.77778,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.66667,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1 0-1-1 0 0 0;[0,0]0.00000,00002;[0,1]0.85185,00002;[0,2]0.00000,00002;[1,0]0.83333,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.46667,00002;[2,1]0.66667,00002;[2,2]0.50000,00004;
 1 0 1 0-1-1 0 0-1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.33333,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.50000,00002;[2,2]0.00000,00002;
 1 0 1 0-1-1 0-1 1;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.33333,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1 0-1-1 0-1 0;[0,0]0.00000,00002;[0,1]0.83333,00002;[0,2]0.00000,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.33333,00002;[2,1]0.00000,00002;[2,2]0.20000,00005;
 1 0 1 0-1-1-1 1 0;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.33333,00003;
 1 0 1 0-1-1-1 1-1;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.33333,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1 0-1-1-1 0 1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.33333,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.00000,00002;
 1 0 1 0-1-1-1 0 0;[0,0]0.00000,00002;[0,1]0.90123,00002;[0,2]0.00000,00002;[1,0]0.50000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.33333,00002;[2,2]0.50000,00002;
 1 0 1 0-1-1-1-1 1;[0,0]0.00000,00002;[0,1]0.88889,00002;[0,2]0.00000,00002;[1,0]0.22222,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1 1 0 0-1-1;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.66667,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1 1 0-1 0-1;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.55555,00002;[2,2]0.00000,00002;
 1 0 1-1 1 0-1-1 0;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.33333,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.75000,00004;
 1 0 1-1 1-1 0 0-1;[0,0]0.00000,00002;[0,1]0.85185,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.66667,00002;[2,1]0.50000,00002;[2,2]0.00000,00002;
 1 0 1-1 1-1 0-1 0;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.77778,00002;[2,1]0.00000,00002;[2,2]0.66667,00003;
 1 0 1-1 1-1 0-1-1;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1 1-1-1 1-1;[0,0]0.00000,00002;[0,1]0.96708,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1 1-1-1 0 0;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.75000,00004;
 1 0 1-1 1-1-1 0-1;[0,0]0.00000,00002;[0,1]0.85185,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.14815,00002;[2,2]0.00000,00002;
 1 0 1-1 1-1-1-1 0;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.83333,00006;
 1 0 1-1 0 1 0-1-1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.33333,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1 0 1-1 0-1;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.22222,00002;[2,2]0.00000,00002;
 1 0 1-1 0 1-1-1 0;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.77778,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.66667,00003;
 1 0 1-1 0 0 1-1-1;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1 0 0 0 0-1;[0,0]0.00000,00002;[0,1]0.85185,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.50000,00002;[2,0]0.90123,00002;[2,1]0.66667,00002;[2,2]0.00000,00002;
 1 0 1-1 0 0 0-1 0;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.75000,00002;[1,2]0.50000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.66667,00003;
 1 0 1-1 0 0 0-1-1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.66667,00002;[1,2]0.50000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1 0 0-1 1-1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.33333,00002;[1,2]0.66667,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1 0 0-1 0 0;[0,0]0.00000,00002;[0,1]0.83333,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.77778,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.75000,00004;
 1 0 1-1 0 0-1 0-1;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.33333,00002;[1,2]0.33333,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.00000,00002;
 1 0 1-1 0 0-1-1 1;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.66667,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1 0 0-1-1 0;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.66667,00002;[1,2]0.53333,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.75000,00004;
 1 0 1-1 0-1 1 0-1;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.75000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.66667,00002;[2,2]0.00000,00002;
 1 0 1-1 0-1 1-1-1;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1 0-1 0 1-1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.66667,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1 0-1 0 0 0;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.83333,00002;[1,2]0.00000,00002;[2,0]0.66667,00002;[2,1]0.50000,00002;[2,2]0.66667,00003;
 1 0 1-1 0-1 0 0-1;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.55555,00002;[2,1]0.33333,00002;[2,2]0.00000,00002;
 1 0 1-1 0-1 0-1 1;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.77778,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1 0-1 0-1 0;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.66667,00003;
 1 0 1-1 0-1-1 1 0;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.33333,00003;
 1 0 1-1 0-1-1 1-1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.33333,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1 0-1-1 0 1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.66667,00002;[2,2]0.00000,00002;
 1 0 1-1 0-1-1 0 0;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.50000,00002;
 1 0 1-1 0-1-1-1 1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.94074,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1-1 1 1-1-1;[0,0]0.00000,00002;[0,1]0.93750,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1-1 1 0 0-1;[0,0]0.00000,00002;[0,1]0.83333,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.44445,00002;[2,2]0.00000,00002;
 1 0 1-1-1 1 0-1 0;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 0 1-1-1 1 0-1-1;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.33333,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1-1 1-1 1-1;[0,0]0.00000,00002;[0,1]0.98815,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1-1 1-1 0 0;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.86667,00002;[2,2]0.50000,00002;
 1 0 1-1-1 1-1 0-1;[0,0]0.00000,00002;[0,1]0.75000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.14815,00002;[2,2]0.00000,00002;
 1 0 1-1-1 1-1-1 0;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.75000,00004;
 1 0 1-1-1 0 1 0-1;[0,0]0.00000,00002;[0,1]0.92593,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.16667,00002;[2,2]0.00000,00002;
 1 0 1-1-1 0 1-1 0;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.33333,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 0 1-1-1 0 0 1-1;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.33333,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1-1 0 0 0 0;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.81482,00002;[2,0]0.33333,00002;[2,1]0.22222,00002;[2,2]0.57143,00007;
 1 0 1-1-1 0 0 0-1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.33333,00002;[2,0]0.33333,00002;[2,1]0.33333,00002;[2,2]0.00000,00002;
 1 0 1-1-1 0 0-1 1;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.83333,00002;[2,0]0.33333,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1-1 0 0-1 0;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.66667,00002;[2,0]0.33333,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 0 1-1-1 0-1 1 0;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.75000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 0 1-1-1 0-1 1-1;[0,0]0.00000,00002;[0,1]0.66667,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.33333,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 1-1-1 0-1 0 1;[0,0]0.00000,00002;[0,1]0.83333,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.66667,00002;[2,0]0.00000,00002;[2,1]0.33333,00002;[2,2]0.00000,00002;
 1 0 1-1-1 0-1 0 0;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.33333,00002;[2,0]0.00000,00002;[2,1]0.22222,00002;[2,2]0.33333,00003;
 1 0 1-1-1 0-1-1 1;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.00000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 0 1 1-1 0-1-1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.22222,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 0 1 1-1-1 0-1;[0,0]0.00000,00002;[0,1]0.33333,00002;[0,2]0.09877,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.00000,00002;
 1 0 0 1 1-1-1-1 0;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.66667,00003;
 1 0 0 1 0 0 0-1-1;[0,0]0.00000,00002;[0,1]0.63889,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.25000,00002;[1,2]0.33333,00002;[2,0]0.66667,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 0 1 0 0-1 0-1;[0,0]0.00000,00002;[0,1]0.25000,00002;[0,2]0.85185,00002;[1,0]0.00000,00002;[1,1]0.22222,00002;[1,2]0.37500,00002;[2,0]0.00000,00002;[2,1]0.09877,00002;[2,2]0.00000,00002;
 1 0 0 1 0 0-1-1 0;[0,0]0.00000,00002;[0,1]0.44445,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.33333,00002;[1,2]0.77778,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
 1 0 0 1 0-1 0 0-1;[0,0]0.00000,00002;[0,1]0.51852,00002;[0,2]0.55555,00002;[1,0]0.00000,00002;[1,1]0.33333,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.33333,00002;[2,2]0.00000,00002;
 1 0 0 1 0-1 0-1 0;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.66667,00003;
 1 0 0 1 0-1 0-1-1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.51852,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 0 1 0-1-1 1-1;[0,0]0.00000,00002;[0,1]0.33333,00002;[0,2]0.44445,00002;[1,0]0.00000,00002;[1,1]0.22222,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 0 1 0-1-1 0 0;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.33333,00002;[1,0]0.00000,00002;[1,1]0.33333,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.33333,00002;[2,2]0.66667,00003;
 1 0 0 1 0-1-1 0-1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.33333,00002;[2,2]0.00000,00002;
 1 0 0 1 0-1-1-1 1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.77778,00002;[1,0]0.00000,00002;[1,1]0.50000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 0 1 0-1-1-1 0;[0,0]0.00000,00002;[0,1]0.33333,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.66667,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.33333,00003;
 1 0 0 1-1 1 0-1-1;[0,0]0.00000,00002;[0,1]0.33333,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.77778,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 0 1-1 1-1 0-1;[0,0]0.00000,00002;[0,1]0.33333,00002;[0,2]0.22222,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.22222,00002;[2,2]0.00000,00002;
 1 0 0 1-1 1-1-1 0;[0,0]0.00000,00002;[0,1]0.25000,00002;[0,2]0.33333,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.33333,00003;
 1 0 0 1-1 0 0 0-1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.75000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.22222,00002;[2,0]0.50000,00002;[2,1]0.33333,00002;[2,2]0.00000,00002;
 1 0 0 1-1 0 0-1 0;[0,0]0.00000,00002;[0,1]0.77778,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.66667,00002;[2,1]0.00000,00002;[2,2]0.33333,00003;
 1 0 0 1-1 0 0-1-1;[0,0]0.00000,00002;[0,1]0.33333,00002;[0,2]0.33333,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.77778,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 0 1-1 0-1 1-1;[0,0]0.00000,00002;[0,1]0.58333,00002;[0,2]0.33333,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.33333,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 0 1-1 0-1 0 0;[0,0]0.00000,00002;[0,1]0.22222,00002;[0,2]0.55555,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.11111,00002;[2,0]0.00000,00002;[2,1]0.66667,00002;[2,2]0.33333,00003;
 1 0 0 1-1 0-1 0-1;[0,0]0.00000,00002;[0,1]0.33333,00002;[0,2]0.22222,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.50000,00002;[2,2]0.00000,00002;
 1 0 0 1-1 0-1-1 1;[0,0]0.00000,00002;[0,1]0.33333,00002;[0,2]0.77778,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.50000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 0 1-1 0-1-1 0;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.14815,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.33333,00003;
 1 0 0 1-1-1 0 1-1;[0,0]0.00000,00002;[0,1]0.33333,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.85185,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 0 1-1-1 0 0 0;[0,0]0.00000,00002;[0,1]0.33333,00002;[0,2]0.66667,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.66667,00002;[2,1]0.33333,00002;[2,2]0.33333,00003;
 1 0 0 1-1-1 0 0-1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.90123,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.33333,00002;[2,2]0.00000,00002;
 1 0 0 1-1-1 0-1 1;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.85185,00002;[2,1]0.00000,00002;[2,2]0.00000,00002;
 1 0 0 1-1-1 0-1 0;[0,0]0.00000,00002;[0,1]0.50000,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.50000,00002;[2,1]0.00000,00002;[2,2]0.40000,00005;
 1 0 0 1-1-1-1 1 0;[0,0]0.00000,00002;[0,1]0.44445,00002;[0,2]0.50000,00002;[1,0]0.00000,00002;[1,1]0.00000,00002;[1,2]0.00000,00002;[2,0]0.00000,00002;[2,1]0.00000,00002;[2,2]0.50000,00002;
